AL0000011682022,05062022
AL0000011692022,20062022
AL0000011702022,23062022
AL0000011712022,23062022
AL0000011722022,15062022
AL0000011732022,26062022
AL0000011742022,15062022
AL0000011752022,09062022
AL0000011762022,06062022
AL0000011772022,04062022
AL0000011782022,03062022
AL0000011792022,03062022
AL0000011802022,03062022
AL0000011812022,02062022
AL0000011822022,01062022
AL0000011832022,21062022
AL0000011842022,29062022
AL0000011852022,05062022
AL0000011862022,10062022
AL0000011872022,09062022
AL0000011882022,15062022
AL0000011892022,19062022
AL0000011902022,14062022
AL0000011912022,20062022
AL0000011922022,13062022
AL0000011932022,12062022
AL0000011942022,17062022
AL0000011952022,07062022
AL0000011962022,22062022
AL0000011972022,23062022
AL0000011982022,05062022
AL0000011992022,04062022
AL0000012002022,03062022
AL0000012012022,03062022
AL0000012022022,03062022
AL0000012032022,29062022
AL0000012042022,29062022
AL0000012052022,28062022
AL0000012062022,07062022
AL0000012072022,10062022
AL0000012082022,11062022
AL0000012092022,28062022
AL0000012102022,28062022
AL0000012112022,12062022
AL0000012122022,26062022
AL0000012132022,12062022
AL0000012142022,24062022
AL0000012152022,12062022
AL0000012162022,24062022
AL0000012172022,12062022
AL0000012182022,23062022
AL0000012192022,13062022
AL0000012202022,23062022
AL0000012212022,23062022
AL0000012222022,13062022
AL0000012232022,21062002
AL0000012242022,13062022
AL0000012252022,13062022
AL0000012262022,21062022
AL0000012272022,16062022
AL0000012282022,14062022
AL0000012292022,21062022
AL0000012302022,20062022
AL0000012312022,17062022
AL0000012322022,17062022
AL0000012332022,20062022
AL0000012342022,20062022
AL0000012352022,19062022
AL0000012362022,17062022
AL0000012372022,18062022
AL0000012382022,18062022
AL0000012392022,17062022
AL0000012402022,12062022
AL0000012412022,20062022
AL0000012422022,11062022
AL0000012432022,08062022
AL0000012442022,11062022
AL0000012452022,15062022
AL0000012462022,14062022
AL0000012472022,15062022
AL0000012482022,28062022
AL0000012492022,30062022
AL0000012502022,30062022
AL0000012512022,12062022
AL0000012522022,30062022
AL0000012532022,11062022
AL0000012542022,20062022
AL0000012552022,11062022
AL0000012562022,21062022
AL0000012572022,07062022
AL0000012582022,24062022
AL0000012592022,09062022
AL0000012602022,15062022
AL0000012612022,10062022
AL0000012622022,27062022
AL0000012632022,29062022
AL0000012642022,12062022
AL0000012652022,07062022
AL0000012662022,04062022
AL0000012672022,17062022
AL0000012682022,28062022
AL0000012692022,15062022
AL0000012702022,24062022
AL0000012712022,20062022
AL0000012722022,01062022
AL0000012732022,14062022
AL0000012742022,13062022
AL0000012752022,05062022
AL0000012762022,09062022
AL0000012772022,07062022
AL0000012782022,02062022
AL0000012792022,04062022
AL0000012802022,06062022
AL0000012812022,01062022
AL0000012822022,18062022
AL0000012832022,19062022
AL0000012842022,06062022
AL0000012852022,28062022
AL0000012862022,13062022
AL0000012872022,28062022
AL0000012882022,29062022
AL0000012892022,14062022
AL0000012902022,14062022
AL0000012912022,14062022
AL0000012922022,17062022
AL0000012932022,15062022
AL0000012942022,17062022
AL0000000752022,07072022
AL0000011282022,07072022
AL0000011392022,05072022
AL0000012952022,10072022
AL0000012962022,04072022
AL0000012972022,09072022
AL0000012982022,12072022
AL0000013002022,15072022
AL0000013012022,15072022
AL0000013022022,18072022
AL0000013032022,18072022
AL0000013042022,22072022
AL0000013052022,23072022
AL0000013062022,22072022
AL0000013072022,10072022
AL0000013082022,30062022
AL0000013092022,23072022
AL0000013102022,23072022
AL0000013112022,23072022
AL0000013122022,26072022
AL0000013132022,26072022
AL0000013142022,10012022
AL0000013152022,31072022
AL0000013162022,27012022
AL0000013172022,02022022
AL0000013182022,29072022
AL0000013192022,26042022
AL0000013202022,04032022
AL0000013212022,22062022
AL0000013222022,21052022
AL0000013232022,08072022
AL0000013242022,01072022
AL0000013252022,02072022
AL0000013272022,03072022
AL0000013282022,05072022
AL0000013292022,08072022
AL0000013302022,08072022
AL0000013312022,09072022
AL0000013322022,09072022
AL0000013332022,10072022
AL0000013352022,10072022
AL0000013362022,11072022
AL0000013372022,12072022
AL0000013382022,12072022
AL0000013402022,13072022
AL0000013412022,17072022
AL0000013442022,12072022
AL0000013452022,20072022
AL0000013462022,22072022
AL0000013472022,22072022
AL0000013482022,22072022
AL0000013492022,23072022
AL0000013512022,24072022
AL0000013532022,25072022
AL0000013542022,25072022
AL0000013552022,26072022
AL0000013562022,28072022
AL0000013572022,31072022
AL0000013582022,31072022
AL0000013592022,31072022
AL0000013602022,03072022
AL0000013612022,19072022
AL0000013622022,16072022
AL0000013632022,08072022
AL0000013642022,21072022
AL0000013652022,27072022
AL0000013662022,07072022
AL0000013672022,10072022
AL0000013682022,13072022
AL0000013692022,12072022
AL0000013702022,16072022
AL0000013712022,07072022
AL0000013722022,27062022
AL0000013732022,27072022
AL0000013742022,03072022
AL0000013752022,29062022
AL0000013762022,28072022
AL0000013772022,01072022
AL0000013782022,03062022
AL0000013792022,01072022
AL0000013802022,06082022
AL0000013812022,01072022
AL0000013822022,08082022
AL0000013832022,01072022
AL0000013842022,08082022
AL0000013852022,04072022
AL0000013862022,24082022
AL0000013872022,23082022
AL0000013882022,23082022
AL0000013892022,22082022
AL0000013902022,07072022
AL0000013912022,20082022
AL0000013922022,08072022
AL0000013932022,09072022
AL0000013942022,09072022
AL0000013952022,09072022
AL0000013962022,20082022
AL0000013972022,18082022
AL0000013982022,05072022
AL0000013992022,09072022
AL0000014002022,09072022
AL0000014012022,10072022
AL0000014022022,10062022
AL0000014032022,12072022
AL0000014042022,18082022
AL0000014052022,14072022
AL0000014062022,18082022
AL0000014072022,17082022
AL0000014082022,16082022
AL0000014092022,17072022
AL0000014102022,14082022
AL0000014112022,12082022
AL0000014122022,10082022
AL0000014132022,25072022
AL0000014142022,18072022
AL0000014152022,17072022
AL0000014162022,21072022
AL0000014172022,09082022
AL0000014182022,08082022
AL0000014192022,08082023
AL0000014202022,08082022
AL0000014212022,18072022
AL0000014222022,29072022
AL0000014232022,06072022
AL0000014242022,07072022
AL0000014252022,06072022
AL0000014262022,10072022
AL0000014272022,10072022
AL0000014282022,10072022
AL0000014292022,11072022
AL0000014302022,11072022
AL0000014312022,11072022
AL0000014322022,13072022
AL0000014332022,12072022
AL0000014342022,13072022
AL0000014352022,13072022
AL0000014362022,28072022
AL0000014372022,05072022
AL0000014382022,08072022
AL0000014392022,30072022
AL0000014402022,14072022
AL0000014412022,30072022
AL0000014422022,29072022
AL0000014432022,14072022
AL0000014452022,15062022
AL0000014462022,15072022
AL0000014472022,16072022
AL0000014482022,14072022
AL0000014492022,08072022
AL0000014502022,15072022
AL0000014512022,17072022
AL0000014522022,17072022
AL0000014532022,18072022
AL0000014542022,08072022
AL0000014552022,16072022
AL0000014562022,20072022
AL0000014572022,20072022
AL0000014582022,17072022
AL0000014592022,22072022
AL0000014602022,23072022
AL0000014612022,23072022
AL0000014622022,17072022
AL0000014632022,23072022
AL0000014642022,24072022
AL0000014652022,25072022
AL0000014662022,25072022
AL0000014672022,26072022
AL0000014682022,26072022
AL0000014692022,30072022
AL0000014702022,13072022
AL0000014712022,13072022
AL0000014722022,24072022
AL0000014732022,11072022
AL0000014742022,25072022
AL0000014752022,10072022
AL0000014762022,10072022
AL0000014772022,09072022
AL0000014782022,10072022
AL0000014792022,25072022
AL0000014802022,05072022
AL0000014812022,28072022
AL0000014832022,26072022
AL0000014842022,02072022
AL0000014852022,01072022
AL0000014862022,01072022
AL0000014872022,10072022
AL0000014882022,18072022
AL0000014892022,02082022
AL0000014902022,26072022
AL0000014912022,31072022
AL0000014922022,24072022
AL0000014932022,01072022
AL0000014942022,16072022
AL0000014952022,25072022
AL0000014962022,24072022
AL0000014972022,17072022
AL0000013432022,04082022
AL0000014442022,03082022
AL0000013502022,14082022
AL0000013522022,15082022
AL0000013422022,16082022
AL0000013262022,22072022
AL0000014982022,01082022
AL0000014992022,03082022
AL0000015002022,30082022
AL0000015012022,07082022
AL0000015022022,02082022
AL0000015032022,30082022
AL0000015042022,08082022
AL0000015052022,03082022
AL0000015062022,29082022
AL0000015072022,02082022
AL0000015082022,06082022
AL0000015092022,27082022
AL0000015102022,20082022
AL0000015112022,16082022
AL0000015122022,22082022
AL0000015132022,22082022
AL0000015142022,24082022
AL0000015152022,24082022
AL0000015162022,22082022
AL0000015172022,01082022
AL0000015182022,03082022
AL0000015192022,05082022
AL0000015202022,07082022
AL0000015212022,11082022
AL0000015222022,12082022
AL0000015232022,13082022
AL0000015242022,16082022
AL0000015252022,19082022
AL0000015262022,15082022
AL0000015272022,16082022
AL0000015282022,13082022
AL0000015292022,14082022
AL0000015302022,27082022
AL0000015312022,25082022
AL0000015322022,20082022
AL0000015332022,04082022
AL0000015342022,01082022
AL0000015352022,31082022
AL0000015362022,05082022
AL0000015372022,07082022
AL0000015382022,28082022
AL0000015402022,15082022
AL0000015412022,15082022
AL0000015422022,17082022
AL0000015432022,20082022
AL0000015442022,20082022
AL0000015452022,21082022
AL0000015472022,22082022
AL0000015482022,24082022
AL0000015492022,05072022
AL0000015502022,21082022
AL0000015512022,20062022
AL0000015522022,07072022
AL0000015532022,30062022
AL0000015542022,10072022
AL0000015552022,27062022
AL0000015562022,10072022
AL0000015572022,07072022
AL0000015582022,10072022
AL0000015592022,13072022
AL0000015602022,12072022
AL0000015612022,16072022
AL0000015622022,07072022
AL0000015632022,27072022
AL0000015642022,03072022
AL0000015652022,28072022
AL0000015662022,03082022
AL0000015672022,07082022
AL0000015682022,08082022
AL0000015692022,10082022
AL0000015702022,09082022
AL0000015712022,30082022
AL0000015722022,29082022
AL0000015732022,29082022
AL0000015742022,26082022
AL0000015752022,26082022
AL0000015762022,21082022
AL0000015772022,21082022
AL0000015782022,19082022
AL0000015792022,19082022
AL0000015802022,19082022
AL0000015812022,19082022
AL0000015822022,18082022
AL0000015832022,17032022
AL0000015842022,15082022
AL0000015852022,14082022
AL0000015862022,14082022
AL0000015872022,13082022
AL0000015882022,11082022
AL0000015892022,11082022
AL0000015902022,10082022
AL0000015912022,09082022
AL0000015922022,09082022
AL0000015932022,09082022
AL0000015942022,07082022
AL0000015952022,06082022
AL0000015962022,05082022
AL0000015972022,03082022
AL0000015982022,02082022
AL0000015992022,01082022
AL0000016002022,30072022
AL0000016012022,22072022
AL0000016022022,30082022
AL0000016032022,29082022
AL0000016042022,28082022
AL0000016052022,26082022
AL0000016062022,24082022
AL0000016072022,24082022
AL0000016082022,23082022
AL0000016092022,22082022
AL0000016102022,20082022
AL0000016112022,20082022
AL0000016122022,18082022
AL0000016142022,19082022
AL0000016152022,19082022
AL0000016172022,18082022
AL0000016182022,17082022
AL0000016192022,16082022
AL0000016202022,15082022
AL0000016212022,27072022
AL0000016222022,23072022
AL0000016232022,01082022
AL0000016242022,30072022
AL0000016252022,01082022
AL0000016262022,15082022
AL0000016272022,14082022
AL0000016282022,13082022
AL0000016292022,12082022
AL0000016302022,08082022
AL0000016312022,09082022
AL0000016322022,08082022
AL0000016332022,08082022
AL0000016342022,04082022
AL0000016352022,05082022
AL0000016362022,06082022
AL0000016372022,03082022
AL0000016382022,03082022
AL0000016392022,02082022
AL0000016402022,01082022
AL0000016412022,01082022
AL0000016422022,01082022
AL0000016432022,01082022
AL0000016712022,21082022
AL0000016722022,30082022
AL0000016732022,28082022
AL0000016742022,30082022
AL0000016752022,29082022
AL0000016762022,29082022
AL0000016772022,28082022
AL0000016782022,23082022
AL0000016802022,23082022
AL0000016812022,20082022
AL0000016822022,20082022
AL0000016832022,29082022
AL0000016842022,26082022
AL0000016852022,22082022
AL0000016862022,20082022
AL0000016872022,27082022
AL0000016882022,27082022
AL0000016892022,17082022
AL0000016902022,22082022
AL0000016912022,25082022
AL0000016922022,23082022
AL0000016932022,21082022
AL0000016942022,18082022
AL0000016952022,19082022
AL0000016962022,20082022
AL0000016972022,11082022
AL0000016982022,17082022
AL0000016992022,14082022
AL0000017002022,31082022
AL0000017012022,16082022
AL0000017022022,16082022
AL0000017032022,16082022
AL0000017042022,07082022
AL0000017052022,15082022
AL0000017062022,13082022
AL0000017072022,14082022
AL0000017082022,13082022
AL0000017092022,13082022
AL0000017102022,11082022
AL0000017112022,10082022
AL0000017122022,08082022
AL0000017132022,08082022
AL0000017142022,08082022
AL0000017152022,06082022
AL0000017162022,06082022
AL0000017172022,31082022
AL0000017182022,02082022
AL0000017192022,20082022
AL0000017202022,02082022
AL0000017212022,31082022
AL0000017222022,10082022
AL0000017232022,01082022
AL0000017242022,01082022
AL0000017252022,22082022
AL0000017262022,19082022
AL0000017272022,20082022
AL0000017282022,19082022
AL0000017292022,20082022
AL0000017302022,09082022
AL0000017312022,05082022
AL0000017322022,27082022
AL0000013392022,25082022
AL0000013342022,25082022
AL0000014822022,01082022
AL0000016132022,16082022
AL0000016792022,06082022
AL0000015462022,23082022
AL0000015392022,22082022
AL0000017332022,01082022
AL0000017342022,06082022
AL0000017352022,01082022
AL0000017362022,02082022
AL0000017402022,11082022
AL0000016442022,20092022
AL0000016452022,02092022
AL0000016462022,05092022
AL0000016472022,06092022
AL0000016482022,10092022
AL0000016492022,14092022
AL0000016502022,09092022
AL0000016512022,04092022
AL0000016522022,16092022
AL0000016532022,17092022
AL0000016542022,17092022
AL0000016552022,18092022
AL0000016562022,19092022
AL0000016572022,26092022
AL0000016582022,26092022
AL0000016592022,23092022
AL0000016602022,11092022
AL0000016612022,28092022
AL0000016622022,24092022
AL0000016632022,15092022
AL0000016642022,19092022
AL0000016652022,25092022
AL0000016662022,09092022
AL0000016672022,12092022
AL0000016682022,13092022
AL0000016692022,24092022
AL0000016702022,23092022
AL0000017372022,16092022
AL0000017382022,30092022
AL0000017392022,30092022
AL0000017412022,25092022
AL0000017422022,28092022
AL0000017432022,28092022
AL0000017442022,29092022
AL0000017452022,21092022
AL0000017462022,26092022
AL0000017472022,25092022
AL0000017482022,26092022
AL0000017492022,25092022
AL0000017502022,22092022
AL0000017512022,23092022
AL0000017522022,19092022
AL0000017532022,19092022
AL0000017542022,21092022
AL0000017552022,16092022
AL0000017562022,17092022
AL0000017572022,16092022
AL0000017582022,17092022
AL0000017592022,01092022
AL0000017602022,01092022
AL0000017612022,21092022
AL0000017622022,18092022
AL0000017632022,07092022
AL0000017642022,07092022
AL0000017652022,02092022
AL0000017662022,03092022
AL0000017672022,10092022
AL0000017682022,15092022
AL0000017692022,02092022
AL0000017702022,22092022
AL0000017712022,18092022
AL0000017722022,09092022
AL0000017732022,29092022
AL0000017742022,09092022
AL0000017752022,11092022
AL0000017762022,10092022
AL0000017772022,30092022
AL0000017782022,11092022
AL0000017792022,30092022
AL0000017812022,30092022
AL0000017822022,04092022
AL0000017832022,17092022
AL0000017842022,10092022
AL0000017852022,14092022
AL0000017862022,04092022
AL0000017872022,17092022
AL0000017882022,12092022
AL0000017892022,30092022
AL0000017902022,01092022
AL0000017912022,15092022
AL0000017922022,14092022
AL0000017932022,29092022
AL0000017942022,09092022
AL0000017952022,27092022
AL0000017962022,16092022
AL0000017972022,03092022
AL0000017982022,05092022
AL0000017992022,07092022
AL0000018002022,11092022
AL0000018012022,12092022
AL0000018022022,29092022
AL0000018032022,28092022
AL0000018042022,27092022
AL0000018052022,27092022
AL0000018062022,12092022
AL0000018072022,13092022
AL0000018082022,13092022
AL0000018092022,26092022
AL0000018102022,26092022
AL0000018112022,23092022
AL0000018122022,22092022
AL0000018132022,29092022
AL0000018142022,30092022
AL0000018152022,30092022
AL0000018162022,13092022
AL0000018172022,14092022
AL0000018182022,22092022
AL0000018192022,14092022
AL0000018202022,16092022
AL0000018212022,16092022
AL0000018222022,19092022
AL0000018232022,19092022
AL0000018242022,20092022
AL0000018252022,20092022
AL0000018262022,27092022
AL0000018272022,26092022
AL0000018282022,19082022
AL0000018292022,28082022
AL0000018302022,01092022
AL0000018312022,30082022
AL0000018322022,01092022
AL0000018332022,02092022
AL0000018342022,17092022
AL0000018352022,18092022
AL0000018362022,21092022
AL0000018372022,01092022
AL0000018382022,30082022
AL0000018392022,30082022
AL0000018402022,17092022
AL0000018412022,13082022
AL0000018422022,17092022
AL0000018432022,24092022
AL0000018442022,21092022
AL0000018452022,06092022
AL0000018462022,07092022
AL0000018472022,13092022
AL0000018482022,18092022
AL0000018492022,23092022
AL0000018502022,16092022
AL0000018512022,09092022
AL0000018522022,26092022
AL0000018532022,16092022
AL0000018542022,13092022
AL0000018552022,06092022
AL0000018562022,02092022
AL0000018572022,20082022
AL0000018582022,27092022
AL0000018592022,20082022
AL0000018602022,05092022
AL0000018612022,10092022
AL0000018622022,12092022
AL0000018642022,25092022
AL0000018652022,01092022
AL0000018662022,01092022
AL0000018672022,21102022
AL0000018682022,18102022
AL0000018692022,08102022
AL0000018702022,17102022
AL0000018712022,01102022
AL0000018722022,06092022
AL0000018732022,09092022
AL0000018742022,16092022
AL0000018762022,17092022
AL0000018772022,25092022
AL0000018782022,18092022
AL0000018792022,09092022
AL0000018802022,10092022
AL0000018812022,09092022
AL0000018822022,28092022
AL0000018832022,02082022
AL0000018842022,05092022
AL0000018752022,02102022
AL0000017802022,09102022
AL0000018852022,10102022
AL0000018862022,01102022
AL0000018872022,03102022
AL0000018882022,05102022
AL0000018892022,05102022
AL0000018902022,06102022
AL0000018912022,06102022
AL0000018922022,25102022
AL0000018932022,25102022
AL0000018942022,06102022
AL0000018952022,06102022
AL0000018962022,07102022
AL0000018972022,07102022
AL0000018982022,12102022
AL0000018992022,12102022
AL0000019002022,12102022
AL0000019012022,22102022
AL0000019022022,13102022
AL0000019032022,30102022
AL0000019042022,23102022
AL0000019052022,15102022
AL0000019062022,22102022
AL0000019072022,30102022
AL0000019082022,20102022
AL0000019092022,22102022
AL0000019102022,03102022
AL0000019112022,19102022
AL0000019122022,22102022
AL0000019132022,30102022
AL0000019142022,14102022
AL0000019152022,13102022
AL0000019162022,03102022
AL0000019172022,22072022
AL0000019182022,11102022
AL0000019192022,31102022
AL0000019202022,28102022
AL0000019212022,26102022
AL0000019222022,27102022
AL0000019232022,24102022
AL0000019242022,23102022
AL0000019252022,18102022
AL0000019262022,15102022
AL0000019272022,12102022
AL0000019282022,13102022
AL0000019292022,11102022
AL0000019302022,17102022
AL0000019312022,31102022
AL0000019322022,04112022
AL0000019332022,03112022
AL0000019342022,28102022
AL0000019352022,29102022
AL0000019362022,29102022
AL0000019372022,15102022
AL0000019382022,19102022
AL0000019392022,10102022
AL0000019402022,09102022
AL0000019412022,08102022
AL0000019422022,05102022
AL0000019432022,02102022
AL0000019442022,01102022
AL0000019452022,22102022
AL0000019462022,11102022
AL0000019472022,08102022
AL0000019482022,13102022
AL0000019492022,03102022
AL0000019502022,03102022
AL0000019512022,23102022
AL0000019522022,04102022
AL0000019532022,25102022
AL0000019542022,01102022
AL0000019552022,27102022
AL0000019562022,30102022
AL0000019572022,30102022
AL0000019582022,31102022
AL0000019592022,07102022
AL0000019602022,28102022
AL0000019612022,01102022
AL0000019622022,02102022
AL0000019632022,02102022
AL0000019642022,03102022
AL0000019652022,04102022
AL0000019662022,06102022
AL0000019672022,06102022
AL0000019682022,09102022
AL0000019692022,11102022
AL0000019702022,11102022
AL0000019712022,11102022
AL0000019722022,13102022
AL0000019732022,15102022
AL0000019742022,18102022
AL0000019752022,21102022
AL0000019762022,26102022
AL0000019772022,11102022
AL0000019782022,01102022
AL0000019792022,01102022
AL0000019802022,01102022
AL0000019812022,01102022
AL0000019822022,02102022
AL0000019832022,03102022
AL0000019842022,04102022
AL0000019852022,04102022
AL0000019862022,08102022
AL0000019872022,31102022
AL0000019882022,08102022
AL0000019892022,09102022
AL0000019902022,09102022
AL0000019912022,09102022
AL0000019922022,10102022
AL0000019932022,10102022
AL0000019942022,11102022
AL0000019952022,14102022
AL0000019962022,15102022
AL0000019972022,15102022
AL0000019982022,17102022
AL0000019992022,18102022
AL0000020002022,18102022
AL0000020012022,24102022
AL0000020022022,20102022
AL0000020032022,20102022
AL0000020042022,20102022
AL0000020052022,21102022
AL0000020062022,22102022
AL0000020072022,23102022
AL0000020082022,23102022
AL0000020092022,23102022
AL0000020102022,23102022
AL0000020112022,23102022
AL0000020122022,23102022
AL0000020132022,26102022
AL0000020142022,26102022
AL0000020152022,27102022
AL0000020162022,27102022
AL0000020172022,28102022
AL0000020182022,28102022
AL0000020192022,30102022
AL0000020202022,30102022
AL0000020212022,31102022
AL0000020222022,30102022
AL0000020232022,21102022
AL0000020242022,09102022
AL0000020252022,30102022
AL0000020262022,31102022
AL0000020272022,28102022
AL0000020282022,15102022
AL0000020292022,21102022
AL0000020302022,26102022
AL0000020312022,18102022
AL0000020322022,19102022
AL0000020332022,10102022
AL0000020342022,21102022
AL0000020352022,21102022
AL0000020362022,21102022
AL0000020372022,22102022
AL0000020382022,24102022
AL0000020392022,24102022
AL0000020402022,15102022
AL0000020412022,16102022
AL0000020422022,19102022
AL0000020432022,13102022
AL0000020442022,17102022
AL0000020452022,18102022
AL0000020462022,01102022
AL0000020472022,06102022
AL0000020482022,09102022
AL0000020492022,30102022
AL0000020502022,11102022
AL0000020512022,16102022
AL0000020522022,02102022
AL0000020532022,06102022
AL0000020542022,06102022
AL0000020552022,03102022
AL0000020562022,01102022
AL0000020572022,29102022
AL0000020582022,03102022
AL0000020592022,02102022
AL0000020602022,21102022
AL0000020612022,16102022
AL0000020622022,10102022
AL0000020632022,23102022
AL0000020642022,23102022
AL0000020652022,29102022
AL0000020662022,15102022
AL0000020672022,28102022
AL0000020682022,17102022
AL0000020692022,10102022
AL0000020702022,20102022
AL0000020712022,24102022
AL0000020722022,30102022
AL0000020732022,27102022
AL0000020742022,01102022
AL0000020752022,20102022
AL0000020762022,21102022
AL0000020772022,14102022
AL0000020782022,15102022
AL0000020792022,05102022
AL0000020802022,09102022
AL0000020812022,16102022
AL0000020822022,11102022
AL0000020832022,09102022
AL0000020842022,16102022
AL0000020852022,02102022
AL0000020862022,14102022
AL0000020872022,09102022
AL0000020882022,15102022
AL0000020892022,12102022
AL0000020902022,17102022
AL0000020912022,08102022
AL0000020922022,03102022
AL0000020932022,14102022
AL0000020942022,09102022
AL0000020952022,01102022
AL0000020962022,13102022
AL0000020972022,08082022
AL0000020982022,10082022
AL0000020992022,09082022
AL0000021002022,15082022
AL0000021012022,16082022
AL0000021022022,17082022
AL0000021032022,20082022
AL0000021042022,17082022
AL0000021052022,20082022
AL0000021062022,22082022
AL0000021072022,21082022
AL0000021082022,26082022
AL0000021092022,26082022
AL0000021102022,27082022
AL0000021112022,12082022
AL0000021122022,29082022
AL0000021132022,26082022
AL0000021142022,31082022
AL0000021152022,01092022
AL0000021162022,01092022
AL0000021172022,20092022
AL0000021182022,20092022
AL0000021192022,21092022
AL0000021202022,26092022
AL0000021212022,27092022
AL0000021222022,02102022
AL0000021232022,01102022
AL0000021242022,30092022
AL0000021252022,04102022
AL0000021262022,03102022
AL0000021272022,09102022
AL0000021282022,30092022
AL0000021292022,14102022
AL0000021302022,17102022
AL0000021312022,16102022
AL0000021322022,22102022
AL0000021332022,21102022
AL0000021342022,20102022
AL0000021352022,29102022
AL0000021362022,28102022
AL0000021372022,23112022
AL0000021382022,26112022
AL0000021392022,04112022
AL0000021402022,06112022
AL0000021412022,07112022
AL0000021422022,01112022
AL0000021432022,03112022
AL0000021442022,01112022
AL0000021452022,09112022
AL0000021462022,11112022
AL0000021472022,10112022
AL0000021482022,11112022
AL0000021492022,17112022
AL0000021502022,18112022
AL0000021512022,19112022
AL0000021522022,20112022
AL0000021532022,21112022
AL0000021542022,22112022
AL0000021552022,22112022
AL0000021562022,30112022
AL0000021572022,28112022
AL0000021582022,25112022
AL0000021592022,24112022
AL0000021602022,22112022
AL0000021612022,28112022
AL0000021622022,27112022
AL0000021632022,26112022
AL0000021642022,28112022
AL0000021652022,29112022
AL0000021662022,03112022
AL0000021672022,03112022
AL0000021682022,04112022
AL0000021692022,02112022
AL0000021702022,03112022
AL0000021712022,04112022
AL0000021722022,07112022
AL0000021732022,11112022
AL0000021742022,12112022
AL0000021752022,12112022
AL0000021762022,15112022
AL0000021772022,16112022
AL0000021782022,17112022
AL0000021792022,18112022
AL0000021802022,20112022
AL0000021812022,28112022
AL0000021822022,05112022
AL0000021832022,14112022
AL0000021842022,10112022
AL0000021852022,10112022
AL0000021862022,07112022
AL0000021872022,11112022
AL0000021882022,12112022
AL0000021892022,11112022
AL0000021902022,07112022
AL0000021912022,15112022
AL0000021922022,18112022
AL0000021932022,18112022
AL0000021942022,23112022
AL0000021952022,27112022
AL0000021962022,24112022
AL0000021972022,27112022
AL0000021982022,27112022
AL0000021992022,03112022
AL0000022002022,04112022
AL0000022012022,04112022
AL0000022022022,05112022
AL0000022032022,11112022
AL0000022042022,11112022
AL0000022052022,12112022
AL0000022062022,12112022
AL0000022072022,11112022
AL0000022082022,15112022
AL0000022092022,16112022
AL0000022102022,16112022
AL0000022112022,16112022
AL0000022122022,18112022
AL0000022132022,20112022
AL0000022142022,22112022
AL0000022152022,23112022
AL0000022162022,29112022
AL0000022172022,01112022
AL0000022182022,05112022
AL0000022192022,05112022
AL0000022202022,30112022
AL0000022212022,29112022
AL0000022222022,29112022
AL0000022232022,15112022
AL0000022242022,19112022
AL0000022252022,24112022
AL0000022262022,25112022
AL0000022272022,26112022
AL0000022282022,26112022
AL0000022292022,28112022
AL0000022302022,22112022
AL0000022312022,21112022
AL0000022322022,23112022
AL0000022332022,24112022
AL0000022342022,20112022
AL0000022352022,20112022
AL0000022362022,19112022
AL0000022372022,14112022
AL0000022382022,11112022
AL0000022392022,14112022
AL0000022402022,26112022
AL0000022412022,03112022
AL0000022422022,11112022
AL0000022432022,13112022
AL0000022442022,13112022
AL0000022452022,04112022
AL0000022462022,12112022
AL0000022472022,02112022
AL0000022482022,02112022
AL0000022492022,04112022
AL0000022502022,04112022
AL0000022512022,06112022
AL0000022522022,07112022
AL0000022532022,08112022
AL0000022542022,08112022
AL0000022552022,10112022
AL0000022562022,13112022
AL0000022572022,13112022
AL0000022582022,13112022
AL0000022592022,29112022
AL0000022602022,14112022
AL0000022612022,14112022
AL0000022622022,17112022
AL0000022632022,20112022
AL0000022642022,21112022
AL0000022652022,23112022
AL0000022662022,29112022
AL0000022672022,15112022
AL0000022682022,16112022
AL0000022692022,14112022
AL0000022702022,07112022
AL0000022712022,23112022
AL0000022722022,12112022
AL0000022732022,19112022
AL0000022742022,16112022
AL0000022752022,25112022
AL0000022762022,20112022
AL0000022772022,29112022
AL0000022782022,27112022
AL0000022792022,29112022
AL0000022802022,12112022
AL0000022812022,02112022
AL0000022822022,03112022
AL0000022832022,11112022
AL0000022842022,06112022
AL0000022852022,01112022
AL0000022862022,08112022
AL0000022872022,05112022
AL0000022882022,04112022
AL0000022892022,13112022
AL0000022902022,08112022
AL0000022912022,14112022
AL0000022922022,15112022
AL0000022932022,17112022
AL0000022942022,01112022
AL0000022952022,09112022
AL0000022962022,14112022
AL0000022972022,18112022
AL0000022982022,19112022
AL0000022992022,20112022
AL0000023002022,15112022
AL0000023012022,19112022
AL0000023022022,23112022
AL0000023032022,23112022
AL0000023042022,24112022
AL0000023052022,25112022
AL0000023062022,25112022
AL0000023072022,13112022
AL0000023082022,21112022
AL0000023092022,30112022
AL0000023102022,13112022
AL0000023112022,24112022
AL0000023122022,20112022
AL0000023132022,02112022
AL0000023142022,03112022
AL0000023152022,03112022
AL0000023162022,04112022
AL0000023172022,10112022
AL0000023182022,12112022
AL0000023192022,12112022
AL0000023202022,13112022
AL0000023212022,13112022
AL0000023222022,13112022
AL0000023232022,14112022
AL0000023242022,23112022
AL0000023252022,25112022
AL0000023262022,28112022
AL0000023272022,02122022
AL0000023282022,29122022
AL0000023292022,02122022
AL0000023302022,09122022
AL0000023312022,11122022
AL0000023322022,12122022
AL0000023332022,08122022
